,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
2486,1221,94.77,60.92,1,3
2487,1954,90.46,72.22,1,3
2488,1858,82.73,56.18,1,4
2489,0,84.17,25.58,1,4
2490,290,94.55,65.65,1,4
2491,653,95.0,54.7,1,4
2492,1535,85.0,52.22,1,5
2493,1792,88.73,58.32,1,5
2494,714,88.63,39.82,1,5
2495,0,112.0,20.0,1,5
2496,0,112.0,10.75,1,6
2497,0,112.0,23.0,1,6
2498,0,112.0,18.5,1,6
2499,0,112.0,15.0,1,2
2500,0,112.0,58.0,1,2
2501,0,112.0,13.5,1,3
2502,85,96.0,57.88,1,3
2503,1206,91.87,59.75,1,3
2504,2638,89.75,82.55,1,3
2505,1876,88.0,66.13,1,4
2506,10,88.33,33.75,1,4
2507,0,88.17,38.67,1,4
2508,108,84.75,31.56,2,4
2509,344,90.0,33.76,2,5
2510,317,83.26,42.77,2,5
2511,0,81.07,35.78,2,5
2512,1606,84.15,63.48,2,5
2513,2409,86.59,63.85,2,6
2514,0,80.0,43.57,2,6
2515,0,112.0,9.67,3,6
2516,0,112.0,12.0,3,2
2517,0,112.82,42.18,3,2
2518,0,83.4,49.33,3,3
2519,0,84.93,45.73,3,3
2520,0,84.17,48.26,3,3
2521,166,93.78,32.64,3,3
2522,125,82.12,45.93,2,4
2523,46,81.25,57.48,2,4
2524,210,84.87,58.93,2,4
2525,10,90.3,46.7,2,4
2526,79,81.67,50.8,2,5
2527,0,80.6,45.33,2,5
2528,0,89.27,39.37,2,5
2529,0,112.0,18.0,2,5
2530,0,112.0,22.6,2,6
2531,0,112.0,20.6,2,6
2532,0,112.0,19.0,1,1
2533,0,112.0,20.0,1,2
2534,38,86.34,45.68,1,2
2535,31,85.21,47.42,1,2
2536,25,81.02,46.75,1,3
2537,1040,92.71,59.53,1,3
2538,1532,88.0,64.88,1,3
2539,1424,83.05,48.98,1,3
2540,582,88.17,51.07,1,4
2541,0,82.13,51.67,1,4
2542,0,80.67,53.25,1,4
2543,1598,97.91,71.04,1,4
2544,652,83.4,47.38,2,5
2545,0,83.2,50.85,2,5
2546,25,80.0,72.5,2,5
2547,0,87.33,11.6,2,5
2548,0,87.33,20.0,2,6
2549,0,116.5,28.2,2,6
2550,0,112.0,11.0,3,6
2551,0,112.0,22.0,3,2
2552,0,112.0,22.75,3,2
2553,0,112.0,9.25,3,2
2554,0,112.0,45.0,3,2
2555,54,85.24,49.75,3,3
2556,550,86.18,50.72,3,3
2557,871,87.4,59.05,3,3
2558,3259,82.4,78.68,3,4
2559,939,91.0,52.92,3,4
2560,412,82.88,43.78,3,4
2561,65,83.09,43.55,3,4
2562,461,86.86,48.55,3,5
2563,64,84.65,39.42,2,5
2564,51,82.49,40.54,2,5
2565,2403,84.4,66.28,2,5
2566,1604,85.71,62.77,2,6
2567,0,112.0,12.33,2,6
2568,0,112.0,21.0,2,1
2569,0,112.0,24.0,2,2
2570,0,112.0,12.33,2,2
2571,0,112.0,22.0,2,2
2572,141,87.15,58.76,2,2
2573,0,80.53,29.05,2,3
2574,44,83.49,40.08,2,3
2575,1120,83.1,59.08,2,3
2576,943,84.95,47.72,2,3
2577,997,83.95,48.13,2,4
2578,19,81.9,34.02,2,4
2579,0,81.87,42.25,2,4
2580,0,93.22,29.52,2,4
2581,81,87.79,35.49,2,5
2582,0,80.17,41.7,2,5
2583,0,80.27,45.33,2,5
2584,44,80.29,44.63,2,5
2585,0,94.53,29.25,2,6
2586,0,82.11,46.66,2,6
2587,0,112.0,25.0,1,2
2588,0,112.0,23.0,1,2
2589,0,112.0,21.0,1,2
2590,0,112.71,28.29,1,2
2591,0,101.81,30.1,1,3
2592,1176,91.11,57.24,1,3
2593,486,82.78,38.37,1,3
2594,1008,86.33,52.35,1,3
2595,36,83.3,40.36,1,4
2596,25,105.88,21.71,1,4
2597,0,104.77,26.73,1,4
2598,0,80.0,37.29,1,4
2599,0,112.0,7.04,1,5
2600,0,112.0,18.0,1,5
2601,0,112.0,29.5,1,5
2602,0,112.0,19.0,1,5
2603,0,112.0,3.0,1,6
2604,0,112.0,3.5,1,6
2605,0,112.0,6.0,1,6
2606,0,116.0,35.8,1,2
2607,154,91.67,55.87,1,2
2608,28,84.39,42.65,1,2
2609,11,80.37,37.44,1,3
2610,986,99.1,54.57,1,3
2611,1248,89.57,53.37,1,3
2612,1789,86.15,66.08,1,3
2613,34,88.21,45.02,1,4
2614,15,113.78,31.28,1,4
2615,2424,83.7,59.07,1,4
2616,500,96.0,68.5,1,4
2617,1366,94.67,70.28,1,5
2618,1888,85.85,55.1,1,5
2619,239,84.67,48.57,1,5
2620,18,83.31,32.82,1,5
2621,0,81.23,32.15,1,6
2622,0,83.65,46.77,1,6
2623,0,112.0,4.0,2,6
2624,0,112.0,22.5,2,2
2625,160,91.7,60.1,2,2
2626,96,86.69,36.38,2,2
2627,348,82.23,41.97,2,2
2628,327,81.64,25.62,2,3
2629,598,83.74,40.32,2,3
2630,203,85.02,37.33,2,3
2631,227,84.36,42.89,2,3
2632,0,112.0,35.0,2,4
2633,0,112.0,15.5,2,4
2634,0,112.0,18.0,2,4
2635,0,112.0,20.0,1,5
2636,0,112.0,19.8,1,5
2637,2167,92.8,68.55,1,5
2638,1191,107.67,43.23,1,5
2639,10,109.0,43.81,1,6
2640,0,112.0,2.0,1,6
2641,0,112.0,3.0,1,6
2642,0,112.0,52.0,2,2
2643,41,104.73,27.36,2,3
2644,0,104.23,40.86,2,3
2645,12,80.44,46.48,2,3
2646,10,81.13,49.63,1,3
2647,120,84.74,46.9,1,4
2648,31,83.65,50.55,1,4
2649,658,85.96,49.9,1,4
2650,0,82.13,37.95,1,4
2651,53,82.33,48.05,1,5
2652,11,97.5,25.12,1,5
2653,0,112.0,58.0,1,5
2654,0,112.0,22.25,1,6
2655,0,112.0,22.0,1,6
2656,0,112.0,16.33,1,2
2657,0,112.0,12.0,1,2
2658,35,88.62,36.74,1,2
2659,46,83.09,38.07,1,2
2660,10,90.78,27.68,1,3
2661,182,86.4,53.93,1,3
2662,1728,88.9,63.7,1,3
2663,521,87.1,39.58,1,3
2664,2345,87.88,66.23,1,4
2665,1751,87.31,54.62,1,4
2666,2212,85.62,61.6,1,4
2667,438,87.16,40.47,1,4
2668,60,96.77,32.06,1,5
2669,53,89.65,23.37,1,5
2670,12,99.39,19.71,2,5
2671,14,101.85,23.85,2,5
2672,10,80.0,24.65,2,6
2673,420,83.1,49.07,1,6
2674,0,112.0,5.0,1,6
2675,0,112.0,18.5,1,2
2676,0,112.0,28.0,1,2
2677,84,91.08,51.22,1,2
2678,125,93.58,59.28,1,2
2679,83,85.74,51.57,1,3
2680,54,83.37,60.0,1,3
2681,1755,87.11,58.0,1,3
2682,1255,88.0,66.5,1,3
2683,1992,112.0,89.31,1,4
2684,1675,87.68,54.88,1,4
2685,2449,101.33,77.82,1,4
2686,17,83.21,38.0,1,4
2687,0,112.0,29.0,1,5
2688,15,101.33,48.65,1,5
2689,55,87.28,31.53,1,5
2690,49,93.22,40.63,1,6
2691,380,90.67,60.97,1,6
2692,37,90.67,51.56,1,6
2693,0,112.0,22.5,1,2
2694,179,98.53,54.55,1,2
2695,131,87.49,53.38,1,2
2696,182,86.05,51.56,1,2
2697,372,84.23,44.78,1,3
2698,381,81.66,32.5,1,3
2699,221,83.46,34.33,1,3
2700,426,86.4,49.44,1,3
2701,0,112.0,30.0,1,4
2702,0,112.0,33.83,1,4
2703,0,87.38,46.44,1,4
2704,0,80.17,43.0,1,4
2705,1122,83.9,59.92,1,5
2706,35,83.79,37.28,1,5
2707,36,81.28,33.9,1,5
2708,0,80.19,31.07,1,5
2709,217,82.29,44.42,1,6
2710,296,112.0,43.22,1,6
2711,0,112.0,21.0,1,2
2712,0,112.0,22.0,1,2
2713,0,99.2,38.28,1,2
2714,30,85.46,39.4,1,2
2715,12,81.97,30.08,1,3
2716,24,81.36,45.6,1,3
2717,18,80.9,46.87,1,3
2718,1644,92.81,64.0,1,3
2719,177,83.76,47.11,1,4
2720,25,105.14,30.94,1,4
2721,33,97.09,32.42,1,4
2722,1300,89.54,71.8,1,4
2723,165,85.0,46.73,1,5
2724,1657,84.87,60.23,1,5
2725,44,83.75,22.37,1,5
2726,1515,89.79,54.28,1,5
2727,290,82.85,41.78,1,6
2728,21,114.27,22.46,1,6
2729,0,112.0,25.0,1,6
2730,0,112.0,3.0,1,2
2731,0,112.0,5.0,1,2
2732,0,112.0,15.5,1,2
2733,33,112.0,21.26,1,2
2734,12,90.37,45.17,1,3
2735,14,81.88,52.65,1,3
2736,1387,93.81,63.46,1,3
2737,1273,86.06,48.58,1,3
2738,684,83.88,56.18,1,4
2739,546,82.46,51.2,1,4
2740,1074,92.69,55.79,1,4
2741,1283,86.76,48.81,1,4
2742,66,86.4,33.77,1,5
2743,33,80.0,44.18,1,5
2744,16,82.93,39.47,1,5
2745,1460,82.31,59.22,1,5
2746,834,82.23,57.22,1,6
2747,10,81.17,45.9,1,6
2748,0,80.45,46.95,1,6
2749,0,112.0,24.0,1,2
2750,0,112.0,28.75,1,2
2751,98,81.59,48.14,1,3
2752,42,80.84,46.3,1,3
2753,94,82.87,47.63,1,3
2754,966,82.84,59.82,1,3
2755,944,103.51,36.95,1,4
2756,1313,92.1,52.38,1,4
2757,937,92.57,63.83,1,4
2758,1820,81.83,56.57,1,4
2759,460,84.04,51.92,1,5
2760,37,111.35,31.05,1,5
2761,1571,92.85,57.55,1,5
2762,15,115.9,23.48,1,5
2763,0,82.17,22.03,1,6
2764,0,80.5,22.77,1,6
2765,0,80.0,15.5,1,6
2766,0,112.0,18.5,1,2
2767,0,112.0,51.0,1,2
2768,0,112.0,23.75,1,3
2769,0,112.0,21.67,1,3
2770,0,114.0,12.73,1,3
2771,111,92.53,49.68,1,3
2772,11,91.63,42.8,1,4
2773,0,80.8,37.88,1,4
2774,71,94.15,26.9,1,4
2775,81,100.73,33.53,1,4
2776,165,95.88,36.78,1,5
2777,353,95.07,48.97,1,5
2778,368,90.29,59.87,1,5
2779,148,86.72,54.45,1,5
2780,10,101.33,48.33,1,6
2781,0,112.0,2.5,1,6
2782,0,112.0,2.0,1,1
2783,0,112.0,2.0,1,2
2784,0,112.0,52.0,1,2
2785,0,112.0,3.0,1,3
2786,0,112.0,3.0,1,3
2787,0,112.0,4.5,1,3
2788,1785,94.88,63.68,1,3
2789,721,93.21,50.18,1,4
2790,1871,83.25,59.12,1,4
2791,111,81.1,38.82,1,4
2792,10,81.2,36.13,1,4
2793,70,88.25,40.82,1,5
2794,44,89.12,21.75,1,5
2795,30,98.34,28.3,1,5
2796,12,83.31,29.08,1,5
2797,0,80.67,31.05,1,6
2798,0,85.75,26.25,1,6
2799,0,112.0,14.33,1,2
2800,0,112.0,23.0,1,2
2801,0,112.0,22.0,1,2
2802,0,108.97,31.9,1,2
2803,191,91.73,46.65,1,3
2804,1271,85.47,49.37,1,3
2805,740,88.38,47.3,1,3
2806,1315,83.05,48.28,1,3
2807,30,86.24,44.08,1,4
2808,1498,84.92,53.38,1,4
2809,38,80.9,40.62,1,4
2810,0,80.0,39.37,1,4
2811,52,82.44,36.32,1,5
2812,0,80.0,43.63,1,5
2813,0,105.7,17.85,1,5
2814,27,90.48,43.72,1,5
2815,31,83.43,39.39,1,6
2816,12,82.37,43.19,1,6
2817,0,112.0,20.0,1,2
2818,0,106.0,27.89,1,2
2819,21,84.49,41.05,1,2
2820,17,80.28,43.37,1,2
2821,0,84.53,36.18,1,3
2822,84,80.6,52.1,1,3
2823,1847,92.52,60.9,1,3
2824,1783,89.61,64.02,1,3
2825,10,81.6,39.93,1,4
2826,0,81.1,39.53,1,4
2827,54,82.51,41.0,1,4
2828,1416,87.21,57.58,1,4
2829,382,88.0,42.95,1,5
2830,0,82.0,42.23,1,5
2831,26,98.5,30.39,1,5
2832,1767,80.77,61.95,1,5
2833,10,106.43,19.53,1,6
2834,0,87.33,25.0,1,6
2835,0,87.33,27.0,1,6
2836,0,115.0,27.0,1,2
2837,0,112.0,24.5,1,2
2838,0,112.0,40.0,1,2
2839,0,101.33,35.53,1,3
2840,3306,92.8,79.35,1,3
2841,1145,88.77,60.07,1,3
2842,1119,93.17,54.79,1,3
2843,12,86.32,38.72,1,4
2844,0,118.0,25.12,1,4
2845,0,116.14,33.14,1,4
2846,1663,89.79,59.47,1,4
2847,0,80.53,36.7,1,5
2848,0,80.0,45.9,1,5
2849,42,82.53,49.62,1,5
2850,1656,89.4,59.08,1,5
2851,795,89.41,52.35,1,6
2852,0,112.0,18.64,1,6
2853,0,112.0,9.0,1,6
2854,0,112.0,12.0,1,2
2855,81,87.75,40.0,1,2
2856,30,83.09,44.85,1,2
2857,64,88.33,39.93,1,3
2858,12,83.2,43.53,1,3
2859,78,87.41,46.6,1,3
2860,2566,86.96,73.75,1,3
2861,25,86.46,45.89,1,4
2862,0,112.0,19.0,1,4
2863,191,112.0,69.2,1,4
2864,1176,85.72,48.02,1,4
2865,20,93.45,27.83,1,5
2866,0,85.33,40.44,1,5
2867,0,102.4,24.4,1,5
2868,0,112.0,16.0,1,5
2869,0,112.0,20.0,1,6
2870,0,112.0,4.0,1,6
2871,0,112.0,21.0,1,1
2872,0,112.0,20.5,1,2
2873,0,112.0,22.43,1,2
2874,0,112.0,19.5,1,3
2875,449,112.0,82.1,1,3
2876,1892,94.77,72.22,1,3
2877,1321,88.97,50.38,1,3
2878,1248,96.0,80.59,1,4
2879,0,112.0,17.0,1,4
2880,109,107.2,51.07,1,4
2881,326,88.16,36.5,1,4
2882,1417,90.35,59.85,1,5
2883,614,90.63,52.63,1,5
2884,0,93.42,19.07,1,5
2885,22,83.0,26.08,1,5
2886,123,100.81,25.12,1,6
2887,36,96.07,32.02,1,6
2888,0,96.0,30.0,1,6
2889,0,112.0,22.0,1,2
2890,0,115.8,30.6,1,3
2891,44,108.32,15.81,1,3
2892,267,85.88,56.35,1,3
2893,76,92.67,41.75,1,3
2894,22,83.9,41.28,1,4
2895,208,82.0,48.72,1,4
2896,546,90.0,59.2,1,4
2897,103,89.07,54.67,1,4
2898,115,90.56,28.68,1,5
2899,32,89.96,29.83,1,5
2900,10,87.77,25.4,1,5
2901,0,102.93,19.22,1,5
2902,0,111.62,21.06,1,6
2903,0,117.38,16.62,1,6
2904,0,112.0,25.0,1,2
2905,0,112.0,20.0,1,2
2906,0,90.9,37.86,1,2
2907,69,82.83,38.18,1,3
2908,891,86.67,61.93,1,3
2909,4764,86.4,100.55,1,3
2910,1418,88.83,51.88,1,3
2911,25,95.58,22.5,1,4
2912,1336,90.0,56.67,1,4
2913,452,91.77,53.75,1,4
2914,1212,91.0,74.72,1,4
2915,1635,84.45,51.92,1,5
2916,2686,88.0,87.2,1,5
2917,491,104.0,84.09,1,5
2918,0,112.0,3.0,1,5
2919,0,112.0,26.0,1,6
2920,0,112.0,18.5,1,6
2921,0,112.0,33.0,1,2
2922,849,91.86,54.95,1,2
2923,3765,85.65,91.2,1,2
2924,1569,91.14,60.92,1,3
2925,1220,83.12,45.7,1,3
2926,949,85.53,47.95,1,3
2927,0,80.17,33.81,1,3
2928,0,84.03,39.45,1,4
2929,161,90.65,56.57,1,4
2930,34,88.0,36.03,1,4
2931,3220,96.1,80.48,1,4
2932,82,98.18,26.68,1,5
2933,56,87.09,28.05,1,5
2934,74,86.69,21.63,1,5
2935,110,90.07,28.58,1,5
2936,0,83.23,21.46,1,6
2937,0,112.0,23.0,1,6
2938,0,112.0,22.12,1,2
2939,0,94.87,40.08,1,2
2940,121,84.47,42.43,1,2
2941,221,86.78,50.07,1,3
2942,14,89.5,33.31,1,3
2943,1601,90.83,68.07,1,3
2944,949,85.17,66.88,1,3
2945,1385,85.03,53.95,1,4
2946,285,93.4,26.02,1,4
2947,1327,86.8,62.15,1,4
2948,135,85.37,37.83,1,4
2949,93,84.75,44.28,1,5
2950,206,94.06,49.93,1,5
2951,134,109.8,23.58,1,5
2952,1793,84.47,52.77,1,5
2953,636,90.0,62.37,1,6
2954,0,112.0,2.5,2,6
2955,0,112.0,19.0,2,2
2956,0,92.71,40.44,2,2
2957,143,98.65,31.3,2,2
2958,70,109.75,26.8,2,3
2959,72,84.04,38.32,2,3
2960,155,91.86,38.13,2,3
2961,1855,91.81,68.92,2,3
2962,48,105.85,22.71,2,4
2963,1144,85.42,52.58,2,4
2964,1302,94.4,56.33,2,4
2965,1079,93.82,66.72,1,4
2966,2620,94.17,65.82,1,5
2967,662,83.5,50.91,1,5
2968,0,112.0,38.0,1,5
2969,0,112.0,18.0,2,6
2970,0,112.0,18.0,2,6
2971,0,112.0,4.0,2,6
2972,0,112.0,20.0,2,2
2973,0,88.52,47.36,2,2
2974,75,83.62,54.2,2,2
2975,241,88.35,62.18,2,3
2976,183,87.11,49.22,1,3
2977,229,94.53,57.88,1,3
2978,1013,84.32,50.93,1,3
2979,1294,91.68,52.6,1,4
2980,857,103.63,45.2,1,4
2981,1138,83.65,38.87,1,4
2982,913,94.44,50.42,1,4
2983,545,81.08,38.95,1,5
2984,0,84.8,44.22,1,5
2985,0,84.27,45.1,1,5
2986,808,83.05,53.87,1,5
2987,2023,86.4,68.5,1,6
2988,0,112.0,18.0,1,6
2989,0,112.0,2.0,2,6
2990,0,112.0,56.0,2,2
2991,83,89.91,37.07,2,3
2992,230,82.61,54.35,2,3
2993,121,98.74,28.13,2,3
2994,127,83.21,50.92,2,3
2995,16,95.28,29.23,2,4
2996,0,114.0,22.3,2,4
2997,299,95.25,42.94,2,4
2998,193,89.55,41.43,2,4
2999,681,86.49,57.33,2,5
3000,300,84.12,23.09,2,5
3001,0,108.52,16.4,2,5
3002,514,96.19,33.43,2,5
3003,287,83.81,24.22,2,6
3004,115,105.08,22.61,2,6
3005,0,114.8,13.16,2,6
3006,0,112.0,21.5,2,2
3007,14,114.68,25.74,2,3
3008,688,88.22,59.17,2,3
3009,302,82.88,54.03,2,3
3010,570,87.04,54.37,1,3
3011,1521,87.56,66.92,1,4
3012,48,89.76,32.91,1,4
3013,93,83.45,40.98,1,4
3014,56,82.86,40.9,1,4
3015,31,81.08,40.97,3,5
3016,96,88.3,38.28,3,5
3017,3789,94.09,87.22,3,5
3018,2545,112.18,62.07,3,5
3019,30,86.12,29.91,3,6
3020,0,112.0,11.0,3,6
3021,0,112.0,10.0,3,6
3022,0,112.0,25.0,3,1
3023,0,112.0,14.0,3,2
3024,160,93.27,57.05,3,2
3025,26,81.45,53.32,3,3
3026,120,84.19,50.48,3,3
3027,481,83.45,39.25,3,3
3028,719,86.9,41.7,3,3
3029,67,84.57,45.77,3,4
3030,102,86.67,43.97,3,4
3031,2637,90.11,70.7,3,4
3032,684,94.9,62.42,3,4
3033,604,93.84,70.97,3,5
3034,1832,86.3,59.6,3,5
3035,742,90.73,41.67,3,5
3036,0,80.6,32.73,3,5
3037,0,81.67,16.9,3,6
3038,0,80.67,44.04,3,6
3039,0,112.0,23.0,3,2
3040,0,112.0,22.5,3,2
3041,76,98.6,43.7,3,2
3042,38,91.38,39.47,3,2
3043,30,88.0,53.13,3,3
3044,176,88.68,37.51,1,3
3045,188,87.59,23.95,1,4
3046,124,91.6,32.3,1,4
3047,1846,85.31,62.77,1,4
3048,3005,80.84,64.17,1,4
3049,1801,90.0,60.18,1,5
3050,0,83.86,19.18,3,5
3051,2676,85.33,73.73,3,5
3052,2774,81.64,66.45,3,5
3053,0,112.0,29.0,3,6
3054,430,88.0,48.53,3,2
3055,350,81.96,28.2,3,2
3056,633,81.59,29.67,3,2
3057,85,81.39,26.53,3,3
3058,88,81.26,25.47,2,3
3059,659,82.56,34.57,2,3
3060,567,83.08,34.47,2,3
3061,0,88.32,18.02,2,4
3062,60,82.5,20.67,2,4
3063,303,80.78,30.98,2,4
3064,875,92.38,49.12,2,4
3065,66,85.32,25.32,2,5
3066,28,83.51,30.1,1,5
3067,19,87.93,21.2,1,5
3068,297,88.34,49.74,1,5
3069,0,112.0,9.4,1,6
3070,0,112.0,4.25,1,6
3071,0,112.0,7.33,1,6
3072,0,112.0,12.0,2,2
3073,616,103.0,74.73,2,2
3074,1665,83.61,55.67,2,2
3075,130,82.16,26.65,2,3
3076,0,81.49,22.73,2,3
3077,705,81.91,35.33,2,3
3078,0,84.14,16.02,2,3
3079,77,81.67,21.31,2,4
3080,0,81.55,19.09,2,4
3081,89,83.51,20.0,3,4
3082,975,84.63,41.82,3,4
3083,967,82.65,43.72,3,5
3084,1365,89.53,51.0,3,5
3085,79,93.41,29.81,1,5
3086,0,112.0,1.0,1,5
3087,0,112.0,13.0,2,2
3088,0,112.0,15.0,2,2
3089,445,92.62,35.87,2,3
3090,784,92.07,43.62,2,3
3091,416,88.38,48.18,2,3
3092,14,85.93,23.32,2,3
3093,31,84.53,22.69,2,4
3094,322,87.27,44.03,1,4
3095,310,87.5,42.97,1,4
3096,10,82.27,22.54,1,4
3097,0,82.6,21.6,1,5
3098,81,86.91,29.12,2,5
3099,61,88.71,27.92,2,5
3100,56,86.93,21.98,2,5
3101,0,83.21,26.54,2,6
3102,0,100.63,14.44,2,2
3103,648,83.47,35.7,2,2
3104,1003,81.78,48.8,2,2
3105,0,80.5,20.35,2,3
3106,81,82.79,22.92,2,3
3107,660,84.22,33.36,2,3
3108,164,84.16,23.68,2,3
3109,72,81.71,24.13,2,4
3110,176,82.38,24.36,2,4
3111,549,80.96,32.75,2,4
3112,1100,83.11,43.25,2,4
3113,156,90.23,42.83,2,5
3114,30,82.95,17.51,2,5
3115,12,84.81,19.75,2,5
3116,0,116.5,14.25,2,6
3117,0,122.0,20.0,2,2
3118,58,84.08,20.93,2,2
3119,131,83.17,29.28,2,3
3120,44,93.67,36.94,2,3
3121,225,86.98,40.45,2,3
3122,883,97.37,46.02,2,3
3123,305,91.07,35.53,2,4
3124,198,87.02,30.38,2,4
3125,119,86.89,26.73,2,4
3126,489,86.48,40.88,2,4
3127,311,85.63,37.73,2,5
3128,68,81.56,23.08,2,5
3129,87,91.28,23.75,2,5
3130,139,89.59,31.93,2,5
3131,43,83.91,19.18,2,6
3132,0,122.0,20.0,3,2
3133,37,86.78,30.68,3,3
3134,64,85.25,27.27,3,3
3135,0,85.87,15.42,3,3
3136,56,88.14,21.42,3,3
3137,0,82.57,19.7,3,4
3138,83,82.49,26.12,3,4
3139,25,87.28,22.82,1,4
3140,135,83.18,25.35,1,4
3141,59,88.36,27.97,1,5
3142,68,86.98,22.84,1,5
3143,77,95.29,22.03,1,5
3144,0,85.12,16.08,1,5
3145,0,91.87,17.9,1,6
3146,12,89.47,26.8,1,6
3147,38,83.16,17.43,1,3
3148,0,83.67,23.03,1,3
3149,39,82.14,20.3,1,3
3150,0,81.77,21.12,1,3
3151,62,84.74,27.47,1,4
3152,515,86.98,53.5,1,4
3153,258,88.25,39.47,1,4
3154,13,84.81,22.2,1,4
3155,556,93.27,50.22,1,5
3156,374,86.81,50.35,2,5
3157,0,90.1,15.28,2,5
3158,101,80.98,23.59,2,5
3159,69,83.61,29.26,2,6
3160,619,87.88,43.71,2,2
3161,1186,83.11,45.6,2,2
3162,0,83.02,22.64,2,3
3163,91,83.11,24.02,2,3
3164,632,81.92,31.2,2,3
3165,55,80.7,19.73,2,3
3166,136,83.31,22.07,2,4
3167,0,83.97,19.48,2,4
3168,0,92.6,14.68,2,4
3169,913,87.35,42.88,2,4
3170,918,87.78,49.8,2,5
3171,0,81.73,22.7,2,5
3172,37,85.33,29.88,2,5
3173,0,112.0,16.14,1,5
3174,0,112.0,4.0,1,2
3175,583,88.71,57.81,1,2
3176,777,81.04,38.73,1,2
3177,249,80.98,23.67,1,3
3178,202,82.78,22.32,1,3
3179,647,85.71,34.67,1,3
3180,212,81.74,27.12,1,3
3181,81,82.61,19.2,1,4
3182,0,82.47,16.93,1,4
3183,188,84.12,27.37,2,4
3184,905,84.5,40.78,2,4
3185,555,88.0,50.45,2,5
3186,82,85.39,23.78,2,5
3187,13,92.23,18.19,2,5
3188,0,112.0,16.0,2,6
3189,0,112.0,19.5,2,6
3190,0,112.0,20.0,2,6
3191,570,104.55,70.94,2,2
3192,1144,84.36,49.77,2,2
3193,194,82.54,26.98,2,3
3194,0,81.2,18.45,2,3
3195,632,81.76,33.18,1,3
3196,52,81.39,25.68,1,3
3197,0,81.36,18.92,1,4
3198,0,85.3,19.18,3,4
3199,92,81.24,23.57,3,4
3200,1157,87.77,52.93,3,4
3201,131,90.15,32.47,3,5
3202,86,85.43,32.62,3,5
3203,24,84.48,26.09,1,5
3204,0,112.0,23.8,2,6
3205,0,87.33,17.23,2,6
3206,0,87.33,36.0,2,6
3207,0,112.0,47.0,2,2
3208,0,108.33,13.83,2,2
3209,153,84.6,36.57,2,2
3210,135,84.77,29.88,2,2
3211,130,84.51,31.71,2,3
3212,127,85.15,29.97,2,3
3213,55,81.19,22.37,2,3
3214,66,82.57,26.61,2,3
3215,82,82.52,28.67,2,4
3216,43,82.95,23.2,2,4
3217,0,81.0,17.52,2,4
3218,113,86.42,36.53,2,4
3219,68,83.11,19.27,2,5
3220,39,82.29,22.54,2,5
3221,154,85.31,31.17,2,5
3222,0,80.67,19.13,2,5
3223,43,92.1,35.21,2,6
3224,709,90.95,53.58,1,2
3225,1294,83.56,53.43,1,2
3226,99,83.71,23.88,1,3
3227,39,85.21,18.4,2,3
3228,692,84.39,37.08,2,3
3229,0,81.33,21.0,2,3
3230,0,82.0,17.88,2,4
3231,49,81.57,21.27,2,4
3232,0,80.5,19.32,2,4
3233,817,81.78,44.13,2,4
3234,750,88.84,48.13,2,5
3235,0,102.4,31.1,2,5
3236,0,112.0,8.43,3,5
3237,0,112.0,1.75,3,5
3238,0,112.0,2.71,3,6
3239,0,112.0,5.17,3,6
3240,0,112.0,8.6,3,6
3241,0,112.0,24.0,3,2
3242,146,91.6,32.53,3,3
3243,145,91.18,37.62,3,3
3244,16,81.17,21.23,3,3
3245,22,81.34,19.92,3,3
3246,83,80.89,24.95,3,4
3247,18,80.45,17.8,3,4
3248,99,87.65,32.67,3,4
3249,654,88.2,54.47,2,4
3250,466,91.38,57.62,2,5
3251,41,89.28,25.04,2,5
3252,162,86.29,41.42,2,5
3253,0,80.33,16.23,2,5
3254,0,80.0,19.55,2,6
3255,0,85.75,16.04,2,6
3256,0,112.0,31.18,1,3
3257,106,82.62,27.41,1,3
3258,0,81.2,14.47,1,3
3259,656,81.76,42.5,1,3
3260,1002,90.35,54.7,1,4
3261,1396,93.83,55.15,1,4
3262,858,93.21,42.08,1,4
3263,2217,96.36,63.25,2,4
3264,1697,83.73,54.4,2,5
3265,1019,85.91,36.18,2,5
3266,2711,89.22,69.43,2,5
3267,44,80.95,21.78,3,5
3268,0,80.0,27.0,3,6
3269,0,112.0,17.0,3,6
3270,0,112.0,19.75,3,2
3271,0,101.12,15.96,3,2
3272,678,87.74,35.77,3,2
3273,1206,82.46,46.65,3,2
3274,0,81.0,19.65,3,3
3275,43,81.44,22.25,3,3
3276,713,84.74,37.18,2,3
3277,114,86.18,26.08,2,3
3278,13,81.56,20.08,2,4
3279,92,81.02,22.3,2,4
3280,282,83.48,25.71,2,4
3281,683,85.06,32.55,2,4
3282,793,87.79,48.7,2,5
3283,11,89.48,29.82,2,5
3284,0,81.27,18.15,2,5
3285,37,97.68,29.76,2,5
3286,0,112.0,2.33,2,6
3287,0,112.0,2.0,2,6
3288,0,112.0,2.55,2,2
3289,612,91.83,48.64,2,2
3290,781,83.74,38.4,2,2
3291,608,81.92,31.63,2,3
3292,0,82.0,15.43,2,3
3293,460,83.88,31.5,2,3
3294,226,84.19,24.2,2,3
3295,111,81.96,27.56,2,4
3296,43,81.48,19.4,2,4
3297,0,80.0,18.93,2,4
3298,899,82.05,44.8,2,4
3299,811,92.8,58.15,2,5
