date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2023-02-15,0,0,0,2023-02-13 23:00:00+0000,2023-02-13 23:00:00+0000,0,
2023-02-16,0,0,0,2023-02-14 23:00:00+0000,2023-02-14 23:00:00+0000,0,
2023-02-17,0,0,0,2023-02-15 23:00:00+0000,2023-02-15 23:00:00+0000,0,
2023-02-18,0,0,0,2023-02-16 23:00:00+0000,2023-02-16 23:00:00+0000,0,
2023-02-19,0,0,0,2023-02-17 23:00:00+0000,2023-02-17 23:00:00+0000,0,
2023-02-20,0,0,0,2023-02-18 23:00:00+0000,2023-02-18 23:00:00+0000,0,
2023-02-21,0,0,0,2023-02-19 23:00:00+0000,2023-02-19 23:00:00+0000,0,
2023-02-22,0,0,0,2023-02-20 23:00:00+0000,2023-02-20 23:00:00+0000,0,
2023-02-23,0,0,0,2023-02-21 23:00:00+0000,2023-02-21 23:00:00+0000,0,
2023-02-24,0,0,0,2023-02-22 23:00:00+0000,2023-02-22 23:00:00+0000,0,
2023-02-25,0,0,0,2023-02-23 23:00:00+0000,2023-02-23 23:00:00+0000,0,
2023-02-26,0,0,0,2023-02-24 23:00:00+0000,2023-02-24 23:00:00+0000,0,
2023-02-27,0,0,0,2023-02-25 23:00:00+0000,2023-02-25 23:00:00+0000,0,
2023-02-28,0,0,0,2023-02-26 23:00:00+0000,2023-02-26 23:00:00+0000,0,
2023-03-01,0,0,0,2023-02-27 23:00:00+0000,2023-02-27 23:00:00+0000,0,
2023-03-02,0,0,0,2023-02-28 23:00:00+0000,2023-02-28 23:00:00+0000,0,
2023-03-03,0,0,0,2023-03-01 23:00:00+0000,2023-03-01 23:00:00+0000,0,
2023-03-04,0,0,0,2023-03-02 23:00:00+0000,2023-03-02 23:00:00+0000,0,
2023-03-05,0,0,0,2023-03-03 23:00:00+0000,2023-03-03 23:00:00+0000,0,
2023-03-06,0,0,0,2023-03-04 23:00:00+0000,2023-03-04 23:00:00+0000,0,
2023-03-07,0,0,0,2023-03-05 23:00:00+0000,2023-03-05 23:00:00+0000,0,
2023-03-08,0,0,0,2023-03-06 23:00:00+0000,2023-03-06 23:00:00+0000,0,
2023-03-09,0,0,0,2023-03-07 23:00:00+0000,2023-03-07 23:00:00+0000,0,
2023-03-10,0,0,0,2023-03-08 23:00:00+0000,2023-03-08 23:00:00+0000,0,
2023-03-11,0,0,0,2023-03-09 23:00:00+0000,2023-03-09 23:00:00+0000,0,
2023-03-12,0,0,0,2023-03-10 23:00:00+0000,2023-03-10 23:00:00+0000,0,
2023-03-13,0,0,0,2023-03-11 23:00:00+0000,2023-03-11 23:00:00+0000,0,
2023-03-14,0,0,0,2023-03-12 23:00:00+0000,2023-03-12 23:00:00+0000,0,
2023-03-15,0,0,0,2023-03-13 23:00:00+0000,2023-03-13 23:00:00+0000,0,
2023-03-16,0,0,0,2023-03-14 23:00:00+0000,2023-03-14 23:00:00+0000,0,
2023-03-17,0,0,0,2023-03-15 23:00:00+0000,2023-03-15 23:00:00+0000,0,
2023-03-18,0,0,0,2023-03-16 23:00:00+0000,2023-03-16 23:00:00+0000,0,
2023-03-19,0,0,0,2023-03-17 23:00:00+0000,2023-03-17 23:00:00+0000,0,
2023-03-20,0,0,0,2023-03-18 23:00:00+0000,2023-03-18 23:00:00+0000,0,
2023-03-21,0,0,0,2023-03-19 23:00:00+0000,2023-03-19 23:00:00+0000,0,
2023-03-22,0,0,0,2023-03-20 23:00:00+0000,2023-03-20 23:00:00+0000,0,
2023-03-23,0,0,0,2023-03-21 23:00:00+0000,2023-03-21 23:00:00+0000,0,
2023-03-24,0,0,0,2023-03-22 23:00:00+0000,2023-03-22 23:00:00+0000,0,
2023-03-25,0,0,0,2023-03-23 23:00:00+0000,2023-03-23 23:00:00+0000,0,
2023-03-26,0,0,0,2023-03-24 23:00:00+0000,2023-03-24 23:00:00+0000,0,
2023-03-27,0,0,0,2023-03-25 22:00:00+0000,2023-03-25 22:00:00+0000,0,
2023-03-28,0,0,0,2023-03-26 22:00:00+0000,2023-03-26 22:00:00+0000,0,
2023-03-29,0,0,0,2023-03-27 22:00:00+0000,2023-03-27 22:00:00+0000,0,
2023-03-30,0,0,0,2023-03-28 22:00:00+0000,2023-03-28 22:00:00+0000,0,
2023-03-31,0,0,0,2023-03-29 22:00:00+0000,2023-03-29 22:00:00+0000,0,
2023-04-01,0,0,0,2023-03-30 22:00:00+0000,2023-03-30 22:00:00+0000,0,
2023-04-02,0,0,0,2023-03-31 22:00:00+0000,2023-03-31 22:00:00+0000,0,
2023-04-03,0,0,0,2023-04-01 22:00:00+0000,2023-04-01 22:00:00+0000,0,
2023-04-04,0,0,0,2023-04-02 22:00:00+0000,2023-04-02 22:00:00+0000,0,
2023-04-05,0,0,0,2023-04-03 22:00:00+0000,2023-04-03 22:00:00+0000,0,
2023-04-06,0,0,0,2023-04-04 22:00:00+0000,2023-04-04 22:00:00+0000,0,
2023-04-07,0,0,0,2023-04-05 22:00:00+0000,2023-04-05 22:00:00+0000,0,
2023-04-08,0,0,0,2023-04-06 22:00:00+0000,2023-04-06 22:00:00+0000,0,
2023-04-09,0,0,0,2023-04-07 22:00:00+0000,2023-04-07 22:00:00+0000,0,
2023-04-10,0,0,0,2023-04-08 22:00:00+0000,2023-04-08 22:00:00+0000,0,
2023-04-11,0,0,0,2023-04-09 22:00:00+0000,2023-04-09 22:00:00+0000,0,
2023-04-12,0,0,0,2023-04-10 22:00:00+0000,2023-04-10 22:00:00+0000,0,
2023-04-13,0,0,0,2023-04-11 22:00:00+0000,2023-04-11 22:00:00+0000,0,
2023-04-14,0,0,0,2023-04-12 22:00:00+0000,2023-04-12 22:00:00+0000,0,
2023-04-15,0,0,0,2023-04-13 22:00:00+0000,2023-04-13 22:00:00+0000,0,
2023-04-16,0,0,0,2023-04-14 22:00:00+0000,2023-04-14 22:00:00+0000,0,
2023-04-17,0,0,0,2023-04-15 22:00:00+0000,2023-04-15 22:00:00+0000,0,
2023-04-18,0,0,0,2023-04-16 22:00:00+0000,2023-04-16 22:00:00+0000,0,
2023-04-19,0,0,0,2023-04-17 22:00:00+0000,2023-04-17 22:00:00+0000,0,
2023-04-20,0,0,0,2023-04-18 22:00:00+0000,2023-04-18 22:00:00+0000,0,
2023-04-21,0,0,0,2023-04-19 22:00:00+0000,2023-04-19 22:00:00+0000,0,
2023-04-22,0,0,0,2023-04-20 22:00:00+0000,2023-04-20 22:00:00+0000,0,
2023-04-23,0,0,0,2023-04-21 22:00:00+0000,2023-04-21 22:00:00+0000,0,
2023-04-24,0,0,0,2023-04-22 22:00:00+0000,2023-04-22 22:00:00+0000,0,
2023-04-25,0,0,0,2023-04-23 22:00:00+0000,2023-04-23 22:00:00+0000,0,
2023-04-26,0,0,0,2023-04-24 22:00:00+0000,2023-04-24 22:00:00+0000,0,
2023-04-27,0,0,0,2023-04-25 22:00:00+0000,2023-04-25 22:00:00+0000,0,
2023-04-28,0,0,0,2023-04-26 22:00:00+0000,2023-04-26 22:00:00+0000,0,
2023-04-29,0,0,0,2023-04-27 22:00:00+0000,2023-04-27 22:00:00+0000,0,
2023-04-30,0,0,0,2023-04-28 22:00:00+0000,2023-04-28 22:00:00+0000,0,
2023-05-01,0,0,0,2023-04-29 22:00:00+0000,2023-04-29 22:00:00+0000,0,
2023-05-02,0,0,0,2023-04-30 22:00:00+0000,2023-04-30 22:00:00+0000,0,
2023-05-03,0,0,0,2023-05-01 22:00:00+0000,2023-05-01 22:00:00+0000,0,
2023-05-04,0,0,0,2023-05-02 22:00:00+0000,2023-05-02 22:00:00+0000,0,
2023-05-05,0,0,0,2023-05-03 22:00:00+0000,2023-05-03 22:00:00+0000,0,
2023-05-06,0,0,0,2023-05-04 22:00:00+0000,2023-05-04 22:00:00+0000,0,
2023-05-07,0,0,0,2023-05-05 22:00:00+0000,2023-05-05 22:00:00+0000,0,
2023-05-08,0,0,0,2023-05-06 22:00:00+0000,2023-05-06 22:00:00+0000,0,
